StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1.1,Q2.2,Q2.4,Q2.5,Q2.6,Q2.8_First Click,Q2.8_Last Click,Q2.8_Page Submit,Q2.8_Click Count,Q2.10,Q2.11_First Click,Q2.11_Last Click,Q2.11_Page Submit,Q2.11_Click Count,Q3.2,Q3.3,Q3.4,Q3.5,Q3.6,Q3.7,Q3.9_First Click,Q3.9_Last Click,Q3.9_Page Submit,Q3.9_Click Count,Q3.11,Q3.12_First Click,Q3.12_Last Click,Q3.12_Page Submit,Q3.12_Click Count,Q4.2_First Click,Q4.2_Last Click,Q4.2_Page Submit,Q4.2_Click Count,Q4.4,Q4.5_First Click,Q4.5_Last Click,Q4.5_Page Submit,Q4.5_Click Count,Q5.2,Q5.3_First Click,Q5.3_Last Click,Q5.3_Page Submit,Q5.3_Click Count,Q5.5,Q5.5_First Click,Q5.5_Last Click,Q5.5_Page Submit,Q5.5_Click Count,CoinFlip,Q6.2,Q7.2,Q7.3,Q8.1,Q8.2,Q8.3,Q8.4,id
2020-11-06 20:40:04,2020-11-06 20:43:30,IP Address,68.43.118.135,100,206,True,2020-11-06 20:43:31,R_2CxNYKBxyJVuWFD,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,37.753,0,Option 1,5.194,5.194,6.215,1,Option1,Option1,70,30,No,,Thinking about what others might do and selfishness,It was the right amount of time,69805
2020-11-06 20:45:37,2020-11-06 20:48:11,IP Address,35.2.130.136,100,154,True,2020-11-06 20:48:11,R_1NzBR2g1fY3RYzq,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12.306,0,Option 2,2.499,2.499,3.796,1,,,,,,,,,,,Option2,Option2,,,No,,"Probability ",It was the right amount of time,70633
2020-11-06 21:23:42,2020-11-06 21:27:56,IP Address,42.191.187.152,100,254,True,2020-11-06 21:27:57,R_3NCF2JueAFRvLGU,,,,,3.1071014404296875,101.6138916015625,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,25.664,0,Option 1,3.893,4.385,6.964,2,,,,,,,,,,,Option2,Option1,,,I’m not that great with probability so I wasn’t sure what decision would be best,,Perception of likelihood,It was the right amount of time,69482
2020-11-06 21:50:46,2020-11-06 22:00:54,IP Address,35.2.217.161,100,608,True,2020-11-06 22:00:55,R_29oJLZ17Lzay9Fw,,,,,42.2776031494140625,-83.74089813232421875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,30,False,True,False,,337.577,357.948,359.12,5,Option 2,12.628,12.628,13.835,1,,,,,,,,,,,,,,,,,,,,Option1,Option1,65,35,"No. ","I think the purpose of the cut off is to put the participant in a pressure situation while trying to make their decision. ","I think the study was straightforward and a good indicator of human nature. ",It was the right amount of time,71534
2020-11-06 22:03:54,2020-11-06 22:11:12,IP Address,97.95.67.193,100,438,True,2020-11-06 22:11:13,R_qyfP8zKSnyG42GZ,,,,,45.765899658203125,-87.08899688720703125,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,74.492,0,Option 2,36.132,36.132,37.064,1,Option2,Option2,35,65,No,,Studying how risky people will be with a small amount of money.,It was the right amount of time,71124
2020-11-06 22:40:41,2020-11-06 23:01:47,IP Address,50.237.234.7,100,1265,True,2020-11-06 23:01:47,R_3Mnb1VYhuFzGlsx,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,30,False,True,False,42.392,833.65,835.509,5,,0,0,30.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Option2,Option1,,,Not that I gathered.,To make someone think faster and rely on their gut response,How frugal or impulsive people can be with money.,It was the right amount of time,71074
2020-11-06 23:24:42,2020-11-06 23:35:52,IP Address,104.241.44.180,100,669,True,2020-11-06 23:35:52,R_1rk3XJSL7bsoxAI,,,,,42.306793212890625,-83.705902099609375,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,30,False,True,False,,236.7,349.938,350.899,5,,0,0,30.008,0,,,,,,,,,,,,,,,,,,,,Option2,Option2,65,35,no,to force the participant to go with their impulse choice.,if people would risk for others more than risking for chance,It was the right amount of time,70710
2020-11-06 23:33:08,2020-11-06 23:37:52,IP Address,68.37.226.206,100,284,True,2020-11-06 23:37:52,R_3PUllHkkHkn9hUA,,,,,42.1699981689453125,-83.78189849853515625,anonymous,EN,I understand the information above and wish to continue,30,False,True,False,28.183,75.279,76.314,8,Option 1,3.267,3.267,3.924,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Option1,Option2,,,"I was confused as to why there was a cutoff mechanism involved in the study. ","The cutoff mechanism was probably used to express the urgency of the decisions that are made during the time frame. There is not much time for deliberation, so the options chosen are the most immediate ones that the participants are drawn to. ","I think the study was about whether we would choose absolute certain profit or a risk gaining a larger value or nothing at all. ",It was the right amount of time,71061
2020-11-07 00:02:44,2020-11-07 00:06:21,IP Address,50.245.97.89,100,216,True,2020-11-07 00:06:21,R_2Ugg2F1Ie69Qijg,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,27.947,0,Option 1,1.689,1.689,2.688,1,,,,,,,,,,,Option1,Option1,,,no,,"it might have been about calculating loss and worth, and if losing is worse when someone else wins because of it.",It was too long,70758
2020-11-07 00:16:44,2020-11-07 00:22:20,IP Address,68.46.171.38,100,335,True,2020-11-07 00:22:20,R_1r03OybbzCyl45P,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,41.522,0,Option 2,8.757,8.757,10.676,1,Option1,Option2,60,40,"Nothing stood out as being bizarre, crazy, or confusing.",,"I think it was about altruism, specifically when an anonymous person is concerned.",It was the right amount of time,70612
2020-11-07 04:06:58,2020-11-07 04:20:02,IP Address,141.213.168.11,100,784,True,2020-11-07 04:20:02,R_268D7a7qUf8bXhL,,,,,42.28070068359375,-83.78009796142578125,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,30,False,True,False,,244.095,277.952,282.435,6,Option 1,3.713,3.713,5.64,1,,,,,,,,,,,,,,,,,,,,Option1,Option2,40,60,One bizarre thing was that no cutoffs actually occurred during this game. I don't know if it's just coincident or just no cutoffs on purpose.,To make the participants feel a sense of urgency because they usually will want to make their options by themselves.,Maybe about how fast people will react when there's a stimulant or competitor competing with them.,It was the right amount of time,69522
2020-11-04 08:55:56,2020-11-07 10:19:12,IP Address,68.40.190.133,100,264196,True,2020-11-07 10:19:13,R_BY7GxKKdfCBg8RH,,,,,42.28070068359375,-83.78009796142578125,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,30,False,True,False,,114.308,557.378,559.025,8,Option 2,21.069,25.972,26.505,2,,,,,,,,,,,,,,,,,,,,Option1,Option2,50,50,Not really - the instructions could be a bit confusing at times,"To gage the subject's immediate response to the answer, not what the experimenter wanted to hear",Choices people make when outcomes only affect themselves vs others,It was the right amount of time,70798
2020-11-07 10:16:38,2020-11-07 10:19:55,IP Address,35.1.136.87,100,196,True,2020-11-07 10:19:56,R_3Odhud9wQXBfx1m,,,,,42.28070068359375,-83.78009796142578125,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,38.818,0,Option 2,3.462,7.783,11.571,2,Option2,Option1,65,35,no,,Risk and odds,It was the right amount of time,69513
2020-11-07 11:36:13,2020-11-07 11:41:15,IP Address,50.237.31.162,100,301,True,2020-11-07 11:41:15,R_2AGB05sj5u1aWEx,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21.628,0,Option 2,88.378,88.378,90.01,1,,,,,,,,,,,Option2,Option2,,,There was nothing extremely confusing - the setup where the coin flip resulted in somebody else winning extra money was a little unusual but the explanations of what was happening made sense.,,I'm not sure- I think the study nay have been about attitudes towards risk or potentially altruism.,It was too short,69675
2020-11-07 12:39:38,2020-11-07 12:45:35,IP Address,68.43.116.185,100,356,True,2020-11-07 12:45:35,R_6XLhgPZVcERbcjL,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,30,False,True,False,9.714,48.075,55.527,6,,0,0,31.802,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Option2,Option1,,,No,To try and see whether participants will make their decision quickly,Risk assessment,It was the right amount of time,69488
2020-11-07 13:32:39,2020-11-07 13:37:19,IP Address,35.1.96.25,100,280,True,2020-11-07 13:37:20,R_3nC8NIqYhZKYryF,,,,,42.2776031494140625,-83.74089813232421875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,14.62,0,Option 2,3.547,3.547,7.374,1,,,,,,,,,,,Option2,Option2,,,"Giving a full 60 seconds to think about the first set of options, but then immediately switching to two other sets of options with no allotted time to ponder them was a bit confusing. ",,"I think the study is about time given to ponder a situation in which there are certain stakes, and that compared to no specific time allotted to ponder similar situations. ",It was too long,70011
2020-11-07 14:31:47,2020-11-07 14:36:59,IP Address,97.70.138.38,100,311,True,2020-11-07 14:36:59,R_vpGFUBkGbXzCUSt,,,,,42.49859619140625,-83.4792022705078125,anonymous,EN,I understand the information above and wish to continue,30,False,False,False,75.305,105.973,115.594,5,Option 1,2.699,2.699,4.194,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Option1,Option1,,,No,To judge people's split-second decision-making,How risk-acceptant or risk-avoidant people were,It was too long,70058
2020-10-31 15:55:44,2020-10-31 15:57:48,IP Address,68.62.19.94,52,124,False,2020-11-07 14:57:57,R_1r85EWqPtNBMAyk,,,,,,,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69723
2020-11-07 15:05:30,2020-11-07 15:10:15,IP Address,35.1.142.66,100,285,True,2020-11-07 15:10:16,R_3Ow40X5ZIdF9ZXb,,,,,42.2776031494140625,-83.74089813232421875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,30,False,True,False,,69.166,87.459,98.384,7,Option 2,13.073,13.073,14.888,1,,,,,,,,,,,,,,,,,,,,Option1,Option2,80,20,Not really a bit confusingly worded at times though.,Not to overthink.,Self-orientated tendencies?,It was the right amount of time,71055
2020-11-07 15:14:18,2020-11-07 15:19:23,IP Address,208.75.19.158,100,305,True,2020-11-07 15:19:24,R_2VJVej3azYsPPkP,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,59.799,0,Option 2,7.981,7.981,14.359,1,Option1,Option2,47,53,No everything was really clear.,,"I think the study is about if we would be altruistic and compassionate with other people if we have no connection to them and will not have to face them/our decision ever. ",It was the right amount of time,70768
2020-11-07 16:04:41,2020-11-07 16:10:47,IP Address,96.66.30.65,100,365,True,2020-11-07 16:10:47,R_3NWbyUVXnbg3Vt9,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,30,False,True,False,43.816,75.925,77.711,6,Option 2,2.49,2.49,3.58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Option2,Option2,,,"I did not notice anything crazy, bizarre, or confusing during the study. ","It forces the user to decide. It adds stress and careful examination of all possibilities. ","The study is about risk versus reward. ",It was the right amount of time,71255
2020-11-07 16:46:29,2020-11-07 16:50:39,IP Address,35.2.224.236,100,250,True,2020-11-07 16:50:39,R_2zM7ixMEttLz0ox,,,,,42.2776031494140625,-83.74089813232421875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15.451,0,Option 2,2.728,2.728,3.892,1,,,,,,,,,,,Option2,Option2,,,"There was nothing bizarre, crazy, or confusing about this study.",,I think this study was about seeing the trends of whether or not people would take risks with their money.,It was too long,69795
2020-11-07 18:41:13,2020-11-07 18:44:28,IP Address,35.2.27.39,100,195,True,2020-11-07 18:44:29,R_2PzhCslpjmMuCZE,,,,,42.2776031494140625,-83.74089813232421875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,42.732,0,Option 2,5.393,5.393,6.38,1,Option1,Option1,30,70,No,,Generosity and money decisions,It was the right amount of time,70598
2020-11-07 19:07:47,2020-11-07 19:19:35,IP Address,35.2.160.166,100,708,True,2020-11-07 19:19:35,R_2AEg456IRDhCMYH,,,,,42.306793212890625,-83.705902099609375,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,30,False,True,False,,18.969,443.918,444.74,5,,0,0,30.014,0,,,,,,,,,,,,,,,,,,,,Option1,Option2,60,40,no,"to make it more random ",morality,It was the right amount of time,70564
2020-11-07 19:16:45,2020-11-07 19:22:24,IP Address,35.3.66.94,100,339,True,2020-11-07 19:22:24,R_1dajxRaNQJZfOJU,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,161.354,0,Option 1,19.191,19.191,20.277,1,Option2,Option2,90,10,no,,something about gambling with money,It was the right amount of time,70771
2020-11-07 19:37:20,2020-11-07 19:39:30,IP Address,35.1.97.36,100,130,True,2020-11-07 19:39:31,R_24LThlgvXN5AuEi,,,,,42.2776031494140625,-83.74089813232421875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,14.38,0,Option 1,2.238,2.238,5.108,1,,,,,,,,,,,Option1,Option2,,,No,,I think it was about people's decision making skills in regards to money,It was the right amount of time,69587
2020-11-07 19:49:21,2020-11-07 19:55:43,IP Address,73.41.87.55,100,381,True,2020-11-07 19:55:43,R_3dQvJSA6SLukBlx,,,,,38.5558929443359375,-121.739105224609375,anonymous,EN,I understand the information above and wish to continue,30,False,True,False,110.012,137.969,140.429,5,Option 1,5.17,5.17,11.751,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Option2,Option1,,,No,To ensure participants were choosing their own answer rather than randomly picking?,How money influences people to make decisions,It was the right amount of time,69753
2020-11-07 21:58:41,2020-11-07 22:07:36,IP Address,35.3.119.178,100,534,True,2020-11-07 22:07:36,R_22QYEv7XeGrGSDf,,,,,42.2776031494140625,-83.74089813232421875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,30,False,True,False,,115.006,148.229,149.729,5,Option 2,5.865,5.865,7.187,1,,,,,,,,,,,,,,,,,,,,Option1,Option1,90,10,"Not really, for a second though I did expect 5 dollars. I have heard of this gamblers theory where even if there is a higher payout with the other option, many people do not like the aspect of losing anything (including myself)",I believe the purpose of the cutoff mechanism was to make the other person think quickly and reflexively choose what they want (then they can not consider the other option mathematically like how it has a higher payout).,"I think the study was about how people follow the gambler's fallacy and are way less willing to lose anything, whether by chance or giving it to another person. People would rather keep the five dollars then let someone else have 20 dollars from it (we are naturally selfish).",It was too short,69563
2020-11-07 22:03:55,2020-11-07 22:07:58,IP Address,73.144.199.215,100,242,True,2020-11-07 22:07:58,R_sLsiarJ5ySTNFHX,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.144,12.626,53.584,3,Option 1,5.654,5.654,6.663,1,Option1,Option1,75,15,n/a,,It is to determine how people react in a semi-state of nature,It was the right amount of time,70159
2020-11-07 22:56:58,2020-11-07 22:59:18,IP Address,69.14.26.144,100,139,True,2020-11-07 22:59:18,R_2U4LdF5DDdiIRTR,,,,,42.5596923828125,-83.113800048828125,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.801,0,Option 1,1.591,1.591,2.809,1,,,,,,,,,,,Option1,Option1,,,no,,loss aversion vs risk-taking,It was too long,69645
2020-11-08 00:48:16,2020-11-08 00:52:48,IP Address,75.134.189.34,100,272,True,2020-11-08 00:52:48,R_29hUFupK2gS35NX,,,,,41.81329345703125,-83.43609619140625,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,30,False,True,False,,77.215,97.028,98.441,6,Option 2,7.881,7.881,8.969,1,,,,,,,,,,,,,,,,,,,,Option2,Option1,93,7,"no ","to guarantee variability ","the generosity of people ",It was the right amount of time,69756
2020-11-08 07:40:17,2020-11-08 07:47:02,IP Address,49.36.19.249,100,405,True,2020-11-08 07:47:02,R_3hnX856sO62cCQb,,,,,19.074798583984375,72.8856048583984375,anonymous,EN,I understand the information above and wish to continue,30,False,True,False,63.448,81.177,82.718,6,Option 2,4.364,4.364,5.913,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Option2,Option1,,,"I was wondering why it was limited to only $5 and not greater amounts because wouldn't that affect a person's decision making in financial situations as well? ","To try and see how quickly people can make decisions about money. ","The aim of this study was to see how selfish people can be about money, or how they would prefer making some money over losing and letting another person earn more. ",It was the right amount of time,69682
2020-11-08 09:23:32,2020-11-08 09:29:41,IP Address,174.84.97.101,100,369,True,2020-11-08 09:29:42,R_2SBwJYoruTC4zW5,,,,,41.9810028076171875,-83.2689971923828125,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,30,False,True,False,,12.702,149.046,150.674,8,Option 2,16.816,16.816,18.698,1,,,,,,,,,,,,,,,,,,,,Option2,Option2,75,25,no,"Make you choose your gut decision, don't want the person to think too long about it",The benefits of sharing,It was the right amount of time,70649
2020-11-08 10:50:40,2020-11-08 10:54:19,IP Address,35.0.58.13,100,218,True,2020-11-08 10:54:19,R_3pamwozrqDdXR5S,,,,,42.2776031494140625,-83.74089813232421875,anonymous,EN,I understand the information above and wish to continue,30,False,True,False,0.542,54.599,55.424,10,Option 2,3.928,5.502,6.432,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Option2,Option1,,,No,To encourage quick thinking and decision making,I think it might have been about impulsivity,It was the right amount of time,70724
2020-11-08 12:22:31,2020-11-08 12:26:14,IP Address,35.2.253.244,100,223,True,2020-11-08 12:26:15,R_8A1NflzV6RCu76h,,,,,42.091400146484375,-83.6775970458984375,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,43.369,0,Option 1,10.087,10.087,14.358,1,Option1,Option2,65,35,No,,Decision making when it comes to money and trusting others to do something for the benefit of the group.,It was the right amount of time,70507
